fitzpatrick_scale,three_partition_label,label,local_filename,md5hash,fitzpatrick_centaur,nine_partition_label,qc,url,url_alphanum
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis48.jpg,20ef96d5a646c7a9ac221f2e378978fa,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis48.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis48jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis52.jpg,8342432d90da1c3012d4797c6f6280d5,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis52jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis23.jpg,5a5c5e39147122a5d0eb0edf135606dc,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis23.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis23jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perianal-dermatitis3.jpg,dae26c47efac90561738aa57e5a9019c,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perianal-dermatitis/perianal-dermatitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperianaldermatitisperianaldermatitis3jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis54.jpg,7a0602dccf8a295685329a259470cfa3,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis54.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis54jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis15.jpg,3b3d55a203db80a9b80b65ec78a54b19,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis15.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis15jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis6.jpg,ab08d99e8916bc3efe015a65529d9360,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis6.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis6jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis26.jpg,31ea9ae069fa882a5b66d116f781fe8b,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis26.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis26jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis37.jpg,90d9274ce6d9f1575d45316dd6a8e706,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis37.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis37jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis36.jpg,7930e53a436b4e6b896c70666359b432,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis36.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis36jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis24.jpg,0eb4a96eecb5ad786fcbd870e64b6a89,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis24.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis24jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis2.jpg,1cc4892251c0ea9a109cacd70b335a79,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis2.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis2jpg.jpg
3,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis10.jpg,218e43278816313b6f6d98e946061005,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis10.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis10jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\riboflavin-deficiency-angular-stomatitis1.jpg,5c645749a4120699b50f9cf6663112b3,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/r/riboflavin-deficiency-angular-stomatitis/riboflavin-deficiency-angular-stomatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicrriboflavindeficiencyangularstomatitisriboflavindeficiencyangularstomatitis1jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis12.jpg,fee371493e9c69487195a640b4257b02,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis12.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis12jpg.jpg
3,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis11.jpg,e92f2431763438bec75438d4afecb8bc,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis11jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis45.jpg,345176d426bf4c5ec60ea36e0d0a3789,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis45.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis45jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis27.jpg,6195a4560895bed6d84fb9ced60c05b9,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis27.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis27jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis16.jpg,366bc0d324fcd46804749d53cc0f0527,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis16.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis16jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis28.jpg,ef69a7028232a326c012cc9f42a71673,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis28.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis28jpg.jpg
3,non-neoplastic,perioral dermatitis,fitzpatrick_images\perianal-dermatitis4.jpg,5e11a765a3ba69fbddab34a11ac0884b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perianal-dermatitis/perianal-dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperianaldermatitisperianaldermatitis4jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis21.jpg,4766b50e16b5b4d8019eebc0524d528c,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis21.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis21jpg.jpg
3,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis14.jpg,97da3b2e64a51f2da4ebd5f6323c5dc3,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis14.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis14jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perianal-dermatitis6.jpg,436d490357bc18e014c812912e09ab57,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perianal-dermatitis/perianal-dermatitis6.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperianaldermatitisperianaldermatitis6jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis39.jpg,86d18b1a11f3c0be661278bab60a10d9,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis39.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis39jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perianal-dermatitis1.jpg,e50acf752af2b470411a0d2988627308,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perianal-dermatitis/perianal-dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperianaldermatitisperianaldermatitis1jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis42.jpg,fee4fbfbf7526d4a14f322c1590df13b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis42.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis42jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis4.jpg,db7e9dd8865e72f5b204efc38c70e2f0,2.0,inflammatory,2 Characteristic,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis4jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis29.jpg,91e8adae8884a34bb0768f142555638a,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis29.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis29jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis8.jpg,17b3021a8516a66b535916ac5aece4a8,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis8jpg.jpg
3,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis41.jpg,f2711f6e788911aa09f0318563c80b22,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis41.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis41jpg.jpg
3,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis7.jpg,083ea50adacee15fe57d9d44445750d1,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis7jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis44.jpg,8832c1b50af673605d77947b9249f94e,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis44.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis44jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis1.jpg,f2be4eea90ea6d02de14cd92aa6543b5,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis1jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis35.jpg,09ef9d9e474c1ae0ac02d31ddf58b28f,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis35.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis35jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis32.jpg,d49a5a9ec6b06e0e4a1bc23512647871,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis32.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis32jpg.jpg
4,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis30.jpg,9d6b585e0cdd3b15bba8c7957c596507,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis30.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis30jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis5.jpg,3d5972853c51fcccb918e53b04b3b6f7,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis5jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis49.jpg,6862ef7fde6759aa9344e6e49cf90cf0,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis49.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis49jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis22.jpg,0399aef9b12830197dfdf4290d4987a2,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis22jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis31.jpg,83dfbca517661705d39e6b04c5cd2f3d,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis31.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis31jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis50.jpg,7652138fdad111cd5e93e4622f01f454,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis50.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis50jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perianal-dermatitis5.jpg,c156c99ffc431be856520a72c5a8b30c,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perianal-dermatitis/perianal-dermatitis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperianaldermatitisperianaldermatitis5jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis9.jpg,79442550625cb02327897c4dad14c23c,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis9.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis9jpg.jpg
5,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis51.jpg,37cf84e1e8297ee355805f1c025148de,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis51.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis51jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis46.jpg,3b385c9489f3978e774bf1bca692a7fc,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis46.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis46jpg.jpg
1,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis53.jpg,c5c00535c5acdf9ba7d03b3e7643dac9,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis53.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis53jpg.jpg
4,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis47.jpg,1a6ba4fa993a51643d50d156940b4f9a,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis47.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis47jpg.jpg
2,non-neoplastic,perioral dermatitis,fitzpatrick_images\perioral-dermatitis40.jpg,2ecf03b0fabeff28770069fa101ee67b,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis40.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis40jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_intravascular_coagulation3.jpg,8903983f10e1f3f2ea8f9eff65097f91,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_intravascular_coagulation/disseminated_intravascular_coagulation3.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedintravascularcoagulationdisseminatedintravascularcoagulation3jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis35.jpg,1159baff8f88203abab99fba69865c24,3.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis35.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis35jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis26.jpg,14bba0169bbbdf4da346446a745e8f12,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis26.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis26jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis2.jpg,2802e8f7d2de352437e5e4696a99a5be,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis2.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis2jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis48.jpg,9b3d2b7c3148eb06b261fd4f69241201,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis48.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis48jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis38.jpg,c98c9a7eaca72a17356ca13d827ddbeb,3.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis38.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis38jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis46.jpg,7a1fc4aba94408a5d067ed69533b834f,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis46.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis46jpg.jpg
2,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_intravascular_coagulation5.jpg,000491af8dd4d739de520e8a68be7134,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_intravascular_coagulation/disseminated_intravascular_coagulation5.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedintravascularcoagulationdisseminatedintravascularcoagulation5jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis12.jpg,c62264223e918cf7f7c504276ba40671,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis12.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis12jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_intravascular_coagulation2.jpg,f0fd1a7960bfed3bce19820f60cc81ad,3.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_intravascular_coagulation/disseminated_intravascular_coagulation2.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedintravascularcoagulationdisseminatedintravascularcoagulation2jpg.jpg
2,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis52.jpg,70324a157e29b11509ae371782724363,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis52jpg.jpg
2,benign,disseminated actinic porokeratosis,fitzpatrick_images\vitamin-a-deficiency1.jpg,383a02d4317275c0a044a43d02a84949,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/v/vitamin-a-deficiency/vitamin-a-deficiency1.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitaminadeficiencyvitaminadeficiency1jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis37.jpg,9f87c2581d732a530064347a2cb272b2,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis37.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis37jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis5.jpg,c79925b8fcd8df572908b0c6b536d8b8,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis5jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis1.jpg,9dce2a5d033bd09d11fb075a1102a91b,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis1jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis43.jpg,6d27b2cefd23115cb0b2f5ccd2030f87,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis43.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis43jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis51.jpg,7f74ada2ba771b31aa9eb2c07e0dada5,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis51.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis51jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis59.jpg,22aa5a1793cc8388ad24d2bb9e3884bd,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis59.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis59jpg.jpg
3,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis32.jpg,60b060a264373cd538b4993800d7e73b,4.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis32.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis32jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis24.jpg,a80e6846c0209f0db4190ff2a2e45c74,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis24.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis24jpg.jpg
2,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis49.jpg,c47d15705664fe89f0579d4f23de33b9,2.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis49.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis49jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis55.jpg,b9d54b47c718aa39f1678d14a78cb35e,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis55.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis55jpg.jpg
1,benign,disseminated actinic porokeratosis,fitzpatrick_images\disseminated_superficial_actinic_porokeratosis15.jpg,0a89bf3ba5412346ea9a0f0c7e70818d,1.0,benign epidermal,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis15.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis15jpg.jpg
